	-500	-471.667	-443.333	-415	-386.667	-358.333	-330	-301.667	-273.333	-245	-216.667	-188.333	-160	-131.667	-103.333	-75	-46.6667	-18.3333	10	38.3334	66.6667	95	123.333	151.667	180	208.333	236.667	265	293.333	321.667	350	378.333	406.667	435	463.333	491.667	520	548.333	576.667	605	633.333	661.667	690	718.333	746.667	775	803.333	831.667	860	888.333	916.667	945	973.333	1001.67	1030	1058.33	1086.67	1115	1143.33	1171.67	1200	1228.33	1256.67	1285	1313.33	1341.67	1370	1398.33	1426.67	1455	1483.33	1511.67	1540	1568.33	1596.67	1625	1653.33	1681.67	1710	1738.33	1766.67	1795	1823.33	1851.67	1880	1908.33	1936.67	1965	1993.33	2021.67	2050	2078.33	2106.67	2135	2163.33	2191.67	2220	2248.33	2276.67	2305	2333.33	2361.67	2390	2418.33	2446.67	2475	2503.33	2531.67	2560	2588.33	2616.67	2645	2673.33	2701.67	2730	2758.33	2786.67	2815	2843.33	2871.67	2900	2928.33	2956.67	2985	3013.33	3041.67	3070	3098.33	3126.67	3155	3183.33	3211.67	3240	3268.33	3296.67	3325	3353.33	3381.67	3410	3438.33	3466.67	3495	3523.33	3551.67	3580	3608.33	3636.67	3665	3693.33	3721.67	3750	3778.33	3806.67	3835	3863.33	3891.67	3920	3948.33	3976.67	4005	4033.33	4061.67	4090	4118.33	4146.67	4175	4203.33	4231.67	4260	4288.33	4316.67	4345	4373.33	4401.67	4430	4458.33	4486.67	4515	4543.33	4571.67	4600	4628.33	4656.67	4685	4713.33	4741.67	4770	4798.33	4826.67	4855	4883.33	4911.67	4940	4968.33	4996.67	5025	5053.33	5081.67	5110	5138.33	5166.67	5195	5223.33	5251.67	5280	5308.33	5336.67	5365	5393.33	5421.67	5450	5478.33	5506.67	5535	5563.33	5591.67	5620	5648.33	5676.67	5705	5733.33	5761.67	5790	5818.33	5846.67	5875	5903.33	5931.67	5960	5988.33	6016.67	6045	6073.33	6101.67	6130	6158.33	6186.67	6215	6243.33	6271.67	6300	6328.33	6356.67	6385	6413.33	6441.67	6470	6498.33	6526.67	6555	6583.33	6611.67	6640	6668.33	6696.67	6725	6753.33	6781.67	6810	6838.33	6866.67	6895	6923.33	6951.67	6980	7008.33	7036.67	7065	7093.33	7121.67	7150	7178.33	7206.67	7235	7263.33	7291.67	7320	7348.33	7376.67	7405	7433.33	7461.67	7490	7518.33	7546.67	7575	7603.33	7631.67	7660	7688.33	7716.67	7745	7773.33	7801.67	7830	7858.33	7886.67	7915	7943.33	7971.67
1183.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490.854	0	0	0	0	0	0	0	993.409	1000.01	0	753.992	340.1	0	988.039	0	0	0	0	0	0	0	0	0	298.246	0	787.196	681.541	0	0	0	764.808	0	158.292	0	0	0	0	0	526.712	954.674	0	1000.01	0	0	368.75	484.955	0	404.196	517.395	0	918.211	1000.01	307.894	243.05	610.643	1000.01	0	466.762	708.519	1000.01	1000.01	1000.01	880.605	908.82	1000.01	1000.01	974.453	1000.01	1000.01	1000.01	1000.01	1000.01	953.822	708.496	779.131	1000.01	553.242	832.937	569.748	1000.01	975.993	0	0	0	0	0	0	0	0	0	0	0	458.087	0	0	542.243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662.605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341.577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510.251	0	0	0	339.857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316.876	0	0	0	0	0	0	0	0	0	0	0	857.998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.6712	0	0	0	0	0	0	35.1869	0	773.467	0	0	0	0	0	0	631.565	577.967	0	0	0	0	0	0	0	911.545	0	380.455	0	0	0	0	988.036	0	600.279	1000.01	701.886	970.835	751.132	605.626	224.94	1000.01	961.216	929.447	930.943	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	738.585	1000.01	875.58	985.724	1000.01	1000.01	323.341	0	0	0	0	0	0	0	1000.01	0	0	0	629.345	0	0	0	0	0	341.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.976	0	0	660.077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1216.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806.581	0	371.951	0	490.911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936.763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633.136	0	0	0	0	0	0	0	0	0	0	0	342.301	623.082	902.561	758.611	802.462	1000.01	1000.01	1000.01	752.64	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	840.117	872.57	1000.01	1000.01	1000.01	0	0	0	0	421.974	0	0	0	0	0	786.808	0	0	969.341	912.162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590.608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306.639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633.377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1233.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.967	298.356	404.476	832.8	0	0	0	0	0	0	0	0	0	0	822.025	0	0	0	0	0	0	0	0	0	0	0	990.32	0	227.55	864.228	0	0	0	591.624	0	0	0	0	816.365	0	580.985	683.227	0	499.427	0	357.491	0	0	887.557	0	0	495.286	0	0	0	811.806	828.567	1000.01	442.261	0	1000.01	0	0	0	726.152	880.782	0	1000.01	0	1000.01	0	576.565	1000.01	0	816.953	0	1000.01	650.374	993.158	828.651	974.812	795.89	996.47	1000.01	1000.01	680.31	948.016	957.033	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	954.403	1000.01	1000.01	603.429	564.415	0	1000.01	761.688	731.885	0	455.139	492.063	0	0	0	0	316.837	0	481.741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418.432	493.789	0	0	0	0	0	0	0	0	843.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801.277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394.319	404.391	0	0	0	0	0	0	0	498.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.4828	0	0	0	1000.01	0	885.543	844.506	951	680.338	851.508	326.13	665.531	960.763	933.954	1000.01	1000.01	816.953	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	0	630.643	1000.01	0	379.24	0	0	0	0	0	0	978.121	0	0	0	585.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712.492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490.329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1266.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955.327	980.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.1911	630.846	0	0	0	0	0	728.968	0	0	0	0	0	0	0	102.594	153.148	0	0	338.921	0	549.614	0	0	0	0	0	927.113	0	512.943	0	0	0	993.409	957.826	860.894	102.668	795.259	449.942	255.055	147.391	847.252	631.027	914.34	945.235	771.404	1000.01	899.114	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	967.03	1000.01	795.065	0	348.7	761.688	247.213	801.929	1000.01	0	0.01	0	768.466	0	961.216	1000.01	0	0	0	0	183.116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374.26	407.257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.273	0	0	0	0	0	0	0	0	0	0	184.405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1283.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.199	0	0	0	0	0	0	0	0	879.482	0	0	0	0	0	321.775	0	837.863	31.3825	0	953.308	0	0	0	0	1000.01	0	0	0	244.471	0	837.066	0	0	369.779	927.201	0	415.155	0	0	0	0	0	0	0	0	0	0	0	0	934.127	0	913.554	1000.01	570.484	0	0	595.685	0	1000.01	507.055	1000.01	910.458	986.928	894.006	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	920.142	744.304	0	1000.01	1000.01	0	342.593	392.701	0	0	598.701	833.891	465.198	519.271	732.212	827.024	0	737.67	440.437	0	0	0	0	0	0	0	0	0	0	106.129	0	0	0	0	0	0	0	0	437.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.547	0	728.031	0	0	0	0	0	0	0	0	0	0	0	0	349.698	0	0	0	34.3982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348.099	894.754	0	0	0	0	0	0	0	0	0	202.528	132.784	0	169.786	0	0	147.68	186.897	355.581	0	0	0	760.638	0	427.329	0	0	0	0	957.826	998.966	547.185	0	0	268.479	0	831.026	811.001	780.431	0	1000.01	1000.01	1000.01	848.308	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	800.628	633.096	498.497	450.68	0	0.01	0	996.47	0	0	799.655	958.741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694.589	0	0	0	0	0	0	0	0	0	0	0	286.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1316.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603.855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643.692	0	0	0	0	253.45	921.635	0	0	0	0	0	0	0	0	0	0	0	307.974	0	0	0	0	0	0	0	0	0	0	0	0	0	766.546	784.859	0	1000.01	0	0	497.274	658.38	310.296	0	504.783	317.351	0	555.464	542.336	283.853	0	0	0	0	0	510.219	399.814	0	384.052	94.4074	149.436	872.575	0	0	892.953	1000.01	917.046	912.265	1000.01	895.638	971.191	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	946.487	910.021	822.4	685.458	961.216	1000.01	0	839.634	0	273.043	894.347	668.276	0	542.98	0	0	869.048	0	0	0	0	0	0	0	0	566.402	358.859	388.427	133.194	0	0	0	0	384.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1333.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998.582	0	324.074	0	0	0	0	0	0	0	0	342.772	0	0	0	313.931	0	0	0	0	0	613.363	0	0	0	0	528.467	161.672	0	944.932	0	0	0	0	0	0	0	0	0	0	589.875	0	0	0	0	0	0	0	0	0	428.429	0	0	548.761	0	0	0	521.847	677.594	0	1000.01	264.109	488.155	880.761	736.938	466.466	0	0	0	0	1000.01	765.521	883.583	0	0	0	0	801.277	138.979	233.724	550.155	0	0	239.956	0	550.921	238.291	921.976	841.604	1000.01	1000.01	954.403	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	984.06	759.688	933.105	772.146	443.134	605.782	82.5818	972.796	894.481	0	1000.01	0	0	0	0	0	0	0	0	0	0	0	483.731	586.135	889.67	0	600.076	0	603.352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.313	224.853	0	0	0	0	0	0	0	0	0	0	0	0	0	849.803	368.965	0	0	0	0	0	0	0	0	0	0	0	0	124.474	400.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.397	0	0	0	248.057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000.01	0	461.214	0	0	0	0	0	0	0	0	0	0	0	0	0	369.01	0	0	0	0	0	0	0	363.732	0	0	0	0	172.912	0	0	0	0	1000.01	0	0	0	473.535	0	0	0	0	0	239.083	0	0	0	0	327.258	0	0	0	0	0	675.737	832.206	0	0	0	0	1000.01	0	476.103	0	0	475.056	597.294	274.674	333.996	0	0	506.53	0	0	0	887.119	864.151	1000.01	706.526	526.514	624.745	0	0	585.921	565.463	921.976	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	992.67	916.875	913.682	761.653	860.139	756.031	0	0	985.602	494.263	924.831	0	0	0	0	0	0	0	0	0	0	0	0	0	399.672	0	280.42	429.575	989.472	0	0	244.596	0	0	0	0	0	552.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.4952	448.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.634	0	0	0	0	0	0	0	0	0	0	0	0	0	363.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1366.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980.887	0	1000.01	0	586.304	0	0	0	0	0	282.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987.204	0	1000.01	822.025	646.999	0	0	0	0	0	0	220.671	127.889	0	235.212	0	0	604.824	782.534	914.34	0	1000.01	952.79	667.046	1000.01	524.271	0	72.907	0	947.037	1000.01	83.9389	0	0	792.273	65.3533	681.491	0	380.036	789.088	996.47	1000.01	1000.01	763.349	964.573	1000.01	1000.01	918.179	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	840.983	795.89	1000.01	850.995	1000.01	783.161	0	949.819	0	813.79	0	0	0	0	0	0	0	402.769	0	0	0	0	0	862.253	790.318	520.953	678.345	0	0	0	0	785.988	0	550.307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277.616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1383.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421.389	0	0	0	0	0	0	918.179	0	0	0	0	0	0	0	0	0	0	819.166	294.583	388.782	201.389	421.588	0	189.54	680.774	465.41	0	226.053	1000.01	0	0	0	776.578	0	0	255.812	281.48	918.179	0	0	1000.01	1000.01	972.534	1000.01	996.47	974.758	984.656	1000.01	1000.01	1000.01	869.048	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	976.673	754.758	946.206	653.588	564.157	0	0	997.971	0	0	0	862.359	637.505	0	0	0	0	0	0	0	0	328.543	881.719	0	0	0	858.716	788.891	0	0	0	849.071	164.472	940.754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.764	0	0	0	0	0	0	323.767	0	0	0	0	0	0	0	0	0	430.715	0	0	0	0	0	0	0	446.616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511.781	0	0	708.545	0	154.531	0	202.432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585.442	0	0	0	0	0	0	0	754.641	0	0	0	0	643.331	974.383	0	0	0	0	299.492	483.421	0	0	0	0	0	0	0	844.164	386.057	0	0	531.195	0	541.863	0	0	0	0	0	0	0	0	0	0	650.402	661.153	992.046	963.118	583.559	1000.01	1000.01	985.454	1000.01	938.926	875.626	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	930.252	964.573	950.946	861.651	846.331	775.388	1000.01	1000.01	0	0	0	365.357	0	158.908	0	0	0	0	0	0	411.002	867.558	526.946	0	0	0	0	0	0	811.851	515.361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.615	866.514	0	0	0	0	0	0	0	0	0	0	0	0	213.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1416.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.724	360.909	0	0	822.025	0	0	855.597	0	0	0	0	0	0	0	0	0	0	760.379	0	197.718	678	0	750.9	29.5822	345.908	0	0	0	383.404	0	0	0	0	0	478.788	977.685	785.053	937.205	1000.01	778.022	886.209	1000.01	1000.01	873.418	1000.01	1000.01	1000.01	448.41	810.946	1000.01	917.218	993.238	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	921.152	898.545	913.136	1000.01	488.116	679.174	0	1000.01	0	0	0	715.891	0	0	0	0	0	0	0	0	1000.01	0	0	0	0	0	0	0	0	0	0	0	0	520.057	818.469	758.385	946.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1433.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332.644	0	0	0	0	0	0	0	0	0	0	0	0	365.14	0	0	0	0	0	0	0	0	604.068	0	0	0	0	0	0	0	0	0	1000.01	0	0	770.817	0	0	0	0	0	0	0	442.506	0	0	0	912.56	0	859.59	701.784	456.647	0	0	910.458	0	873.418	0	0	0	199.873	0	520.843	794.56	291.282	0	801.277	603.695	981.983	951.117	771.671	0	1000.01	621.491	1000.01	1000.01	1000.01	968.243	999.93	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	964.573	1000.01	706.668	932.949	1000.01	675.766	632.026	481.921	0	0	0	0	0	421.369	0	277.146	0	978.86	761.504	761.374	0	818.409	0	0	0	0	0	0	515.378	0	403.144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657.721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555.722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828.01	267.002	0	0	302.071	0	80.5599	0	1000.01	0	0	0	0	0	1000.01	0	0	0	0	0	0	936.763	166.483	0	0	0	0	43.0667	270.699	183.533	0	332.909	0	610.546	367.257	978.452	0	529.4	42.3977	0	0	640.537	0	433.478	939.641	1000.01	1000.01	0	816.511	1000.01	0	650.194	1000.01	1000.01	1000.01	1000.01	1000.01	818.502	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	1000.01	849.09	1000.01	1000.01	0	0	0	405.591	401.565	524.917	0	0	0	0	830.543	1000.01	574.9	0	461.682	817.566	0	0	0	0	0	0	0	0	0	0	425.726	645.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488.12	0	0	954.403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.468	175.766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
